Date,Open,High,Low,Close,Volume,"SMA(20)","SMA(50)","SMA(100)","SMA(200)","RSI(14)","MACDh(12,26,9)","Up","Down"
8/23/2021 1:20:00 PM ET,139.63,139.6699,139.6293,139.65,1000,139.75392000000028,139.74965600000004,139.69297600000016,139.557655,37.20846442933844,-0.01667478476823454,1000,
8/23/2021 1:19:00 PM ET,139.68,139.68,139.6418,139.65,3281,139.76242000000028,139.75255400000003,139.69237600000014,139.554605,37.208464429338434,-0.015723168402571458,3281,
8/23/2021 1:18:00 PM ET,139.7,139.71,139.6708,139.68,2810,139.77441500000026,139.75475400000005,139.69157600000014,139.551655,40.06506572963479,-0.012850657755743115,2810,
8/23/2021 1:17:00 PM ET,139.6805,139.73,139.68,139.695,3392,139.78341500000028,139.75615400000004,139.69077600000014,139.54865500000002,41.545952747837234,-0.010265414554066175,3392,
8/23/2021 1:16:00 PM ET,139.71,139.71,139.6699,139.68,1735,139.79116500000026,139.75735400000005,139.69012600000013,139.54508,39.46839268060514,-0.006874170781329372,1735,
8/23/2021 1:15:00 PM ET,139.86,139.86,139.77,139.77,3917,139.79666500000027,139.75835400000003,139.69002500000016,139.54127950000003,49.21358942859991,0.0005365956431664081,3917,
8/23/2021 1:14:00 PM ET,139.85,139.86,139.84,139.85,1666,139.79666500000027,139.75775400000003,139.68907500000014,139.53732950000003,61.810579266294255,0.003024612121834488,1666,
8/23/2021 1:13:00 PM ET,139.7678,139.85,139.76,139.84,25530,139.79166500000028,139.755354,139.68657500000015,139.5324295,60.64121796427536,-0.0015293507525265572,25530,
8/23/2021 1:12:00 PM ET,139.7641,139.78,139.7641,139.77,980,139.78765000000027,139.75295400000002,139.68407500000015,139.5281295,50.861090428390746,-0.007762959746601071,980,
8/23/2021 1:11:00 PM ET,139.75,139.7608,139.74,139.7534,2039,139.7861500000003,139.751754,139.68217500000014,139.52467950000002,48.01668011827345,-0.010051481754908203,2039,
8/23/2021 1:10:00 PM ET,139.75,139.79,139.738,139.74,3051,139.7854800000003,139.750486,139.68024100000014,139.52144,45.658877978231125,-0.011319712994264685,3051,
8/23/2021 1:09:00 PM ET,139.7356,139.76,139.7356,139.76,2394,139.78448000000026,139.750086,139.67874100000014,139.51824,48.72158359641777,-0.011216415464083529,2394,
8/23/2021 1:08:00 PM ET,139.71,139.74,139.7,139.74,3796,139.78098000000028,139.749086,139.67654100000016,139.51454,45.3154642055236,-0.012375435419558448,3796,
8/23/2021 1:07:00 PM ET,139.75,139.76,139.72,139.73,3063,139.77898000000027,139.748486,139.67444100000014,139.51134,43.575342953447056,-0.01141954902345273,3063,
8/23/2021 1:06:00 PM ET,139.75,139.77,139.735,139.75,3393,139.77848000000026,139.74648600000003,139.67244100000016,139.50869,46.31222405798275,-0.008232555939280635,3393,
8/23/2021 1:05:00 PM ET,139.775,139.775,139.77,139.77,628,139.77898000000027,139.74448600000002,139.66994100000016,139.5064145,49.1805171375182,-0.004848553148099684,628,
8/23/2021 1:04:00 PM ET,139.78,139.78,139.78,139.78,500,139.78022500000026,139.74198600000003,139.66784100000015,139.5034895,50.636571193785116,-0.0014631925793941389,500,
8/23/2021 1:03:00 PM ET,139.8,139.81,139.79,139.79,1206,139.77972500000027,139.73938600000002,139.66614100000015,139.50079100000002,52.06800294016405,0.0026417457299380553,1206,
8/23/2021 1:02:00 PM ET,139.845,139.845,139.8124,139.83,876,139.77647500000026,139.73650400000002,139.66504100000014,139.49849100000003,58.17641958746087,0.007546094802870003,876,
8/23/2021 1:01:00 PM ET,139.83,139.86,139.82,139.85,3434,139.77197500000028,139.73350400000004,139.66403100000014,139.49659100000002,61.52772419732708,0.010270746383361725,3434,
8/23/2021 1:00:00 PM ET,139.895,139.895,139.81,139.82,4103,139.76597500000028,139.729902,139.66263100000012,139.49479100000005,58.171543550898676,0.011353713722621155,4103,
8/23/2021 12:59:00 PM ET,139.875,139.93,139.875,139.8899,5570,139.75997500000025,139.72680200000002,139.66123100000013,139.49309100000005,71.70536104828031,0.01485513028630623,5570,
8/23/2021 12:58:00 PM ET,139.845,139.86,139.8124,139.86,4600,139.75023000000027,139.72180200000003,139.65903100000014,139.49170150000006,68.82442564505514,0.011791876777262043,4600,
8/23/2021 12:57:00 PM ET,139.81,139.86,139.81,139.85,7127,139.74223000000023,139.71740000000003,139.65738100000013,139.49020150000007,67.8064379607022,0.008726663146662081,7127,
8/23/2021 12:56:00 PM ET,139.77,139.79,139.77,139.79,507,139.73198000000025,139.71390000000002,139.65548100000012,139.49090150000006,60.64713011460952,0.003931383286771112,507,
8/23/2021 12:55:00 PM ET,139.75,139.77,139.74,139.77,1840,139.72597500000023,139.71170000000004,139.6548810000001,139.49072650000008,57.73812252659714,0.001899563578944101,1840,
8/23/2021 12:54:00 PM ET,139.745,139.75,139.73,139.75,3910,139.72372500000023,139.70850000000002,139.65425700000011,139.49067650000006,54.62342811434002,0.0003882216103634553,3910,
8/23/2021 12:53:00 PM ET,139.75,139.7597,139.75,139.7597,200,139.72272500000025,139.70570200000003,139.65375700000013,139.49035450000008,56.49869073186677,-0.00015941113292849106,200,
8/23/2021 12:52:00 PM ET,139.735,139.74,139.735,139.74,401,139.72224000000023,139.702592,139.6543600000001,139.49075600000006,53.487319326548096,-0.0021462758860500575,401,
8/23/2021 12:51:00 PM ET,139.72,139.74,139.72,139.74,1085,139.72174000000024,139.699992,139.65511000000012,139.49120600000006,53.487319326548096,-0.0032703208795820445,1085,
8/23/2021 12:50:00 PM ET,139.7,139.73,139.685,139.72,1639,139.72174000000024,139.69719200000003,139.65681000000012,139.49125600000008,50.48694000182346,-0.0049373879513826685,1639,
8/23/2021 12:49:00 PM ET,139.69,139.71,139.69,139.69,2400,139.72548500000022,139.69419200000002,139.65831000000014,139.48995600000006,45.599094149029966,-0.005306923077979907,2400,
8/23/2021 12:48:00 PM ET,139.71,139.71,139.7,139.7,1100,139.72898500000022,139.69119200000003,139.65861000000012,139.48705600000005,47.03632038202825,-0.002575170710345796,1100,
8/23/2021 12:47:00 PM ET,139.7406,139.7406,139.6999,139.72,2461,139.73148500000022,139.68879200000003,139.65931000000012,139.48430600000006,49.96076436356239,0.0007840458775281323,2461,
8/23/2021 12:46:00 PM ET,139.79,139.79,139.76,139.76,1427,139.73323500000024,139.68599200000003,139.65981000000014,139.48175600000005,56.48260186063862,0.003835854372285917,1427,
8/23/2021 12:45:00 PM ET,139.77,139.81,139.77,139.7949,2428,139.73173500000024,139.68261200000003,139.66121000000012,139.47890600000005,63.16269131459005,0.004108452502161727,2428,
8/23/2021 12:44:00 PM ET,139.7293,139.77,139.72,139.77,3170,139.72899000000024,139.67851400000004,139.66186100000013,139.47560650000005,60.03099095894461,0.0004573689948497543,3170,
8/23/2021 12:43:00 PM ET,139.75,139.75,139.725,139.725,1385,139.72699000000026,139.67531400000001,139.66256100000012,139.47233150000005,53.379880258882594,-0.003044739767493039,1385,
8/23/2021 12:42:00 PM ET,139.73,139.75,139.72,139.74,1504,139.72674000000023,139.672614,139.6626110000001,139.46940600000005,56.27861347144566,-0.003968053839327683,1504,
8/23/2021 12:41:00 PM ET,139.72,139.7327,139.72,139.73,1057,139.72524000000024,139.669216,139.6625110000001,139.46640550000004,54.75771856346597,-0.00681995825900911,1057,
8/23/2021 12:40:00 PM ET,139.6999,139.71,139.695,139.7,1658,139.72324000000023,139.66461600000002,139.66281100000012,139.46348050000003,49.90312981408863,-0.009979292741664359,1658,
8/23/2021 12:39:00 PM ET,139.7,139.7,139.695,139.695,500,139.72424000000024,139.66101600000005,139.66271100000012,139.46065550000003,49.057159405417636,-0.011353318879873314,500,
8/23/2021 12:38:00 PM ET,139.6416,139.7,139.6416,139.7,1156,139.72499000000022,139.65771600000005,139.66266100000013,139.45743050000002,49.838654403869725,-0.012345791037881214,1156,
8/23/2021 12:37:00 PM ET,139.6399,139.645,139.6,139.645,5420,139.72549000000024,139.65491600000004,139.6619610000001,139.45478000000003,40.09036320024983,-0.013705971015603068,5420,
8/23/2021 12:36:00 PM ET,139.72,139.725,139.6699,139.6699,3396,139.72474000000025,139.65421600000002,139.6619100000001,139.45273000000003,43.6570562774118,-0.009474854474992075,3396,
8/23/2021 12:35:00 PM ET,139.72,139.73,139.72,139.725,693,139.72374500000026,139.65271800000005,139.6611110000001,139.45015550000002,53.423202847521964,-0.004862066312670381,693,
8/23/2021 12:34:00 PM ET,139.78,139.78,139.73,139.73,2200,139.71974500000027,139.64921800000005,139.6596700000001,139.44728050000003,54.4495560807009,-0.0031354983618985706,2200,
8/23/2021 12:33:00 PM ET,139.7246,139.75,139.7246,139.75,2432,139.71574500000025,139.64601800000003,139.6571700000001,139.44428050000005,58.63352288320491,-0.0010747567638476063,2432,
8/23/2021 12:32:00 PM ET,139.74,139.76,139.7206,139.73,3480,139.71054000000026,139.64241800000002,139.6553700000001,139.44093050000004,55.45513536323195,-0.0001918837744839738,3480,
8/23/2021 12:31:00 PM ET,139.78,139.78,139.74,139.74,1703,139.70804000000027,139.63921800000003,139.6540700000001,139.43733050000003,57.50658671207531,0.002806732169203005,1703,
8/23/2021 12:30:00 PM ET,139.77,139.8154,139.77,139.7949,3389,139.70453500000025,139.63629600000004,139.6522700000001,139.43338050000003,70.87197759681894,0.005874883279166923,3389,
8/23/2021 12:29:00 PM ET,139.76,139.77,139.75,139.76,1445,139.69804000000028,139.63219800000005,139.6500210000001,139.42940600000003,66.24038985740586,0.00423593551942739,1445,
8/23/2021 12:28:00 PM ET,139.75,139.77,139.75,139.75,895,139.69203500000026,139.62839800000003,139.6471710000001,139.42573100000004,64.74903929341208,0.004388737042171201,895,
