Date,Open,High,Low,Close,Volume,"SMA(20)","SMA(50)","SMA(100)","SMA(200)","RSI(14)","MACDh(12,26,9)","Up","Down"
8/26/2021 11:22:00 AM ET,205.98,206.83,205.735,206.5713,18568,203.8792050000003,204.04846799999996,205.86636499999997,204.65691350000034,64.51152530681206,0.3869062350634195,18568,
8/26/2021 11:21:00 AM ET,206,206.13,204.8546,205.9587,17566,203.6793900000003,204.04484199999996,205.85585199999997,204.6467070000003,61.63384813034354,0.36550532608676356,17566,
8/26/2021 11:20:00 AM ET,205.97,206.3358,205.65,206.3358,11487,203.53545500000027,204.05046799999997,205.85237099999998,204.63361350000028,64.62942079636727,0.3618159832429968,11487,
8/26/2021 11:19:00 AM ET,205.16,206.09,204.9006,205.82,17308,203.39216500000026,204.06432199999995,205.84241299999996,204.62323450000028,62.302319280469085,0.28725285804390677,17308,
8/26/2021 11:18:00 AM ET,203.5665,205.19,203.5,205,9523,203.27066500000026,204.07457199999996,205.824113,204.6184845000003,58.247169383693006,0.1980791723155041,9523,
8/26/2021 11:17:00 AM ET,203.245,203.84,203.01,203.35,7721,203.21516000000025,204.07791599999996,205.827113,204.6126640000003,47.74419726672893,0.12507081094184136,7721,
8/26/2021 11:16:00 AM ET,203.66,203.66,203.01,203.36,3616,203.21066000000027,204.12361599999997,205.85816300000002,204.6176640000003,47.81188243364385,0.16918902245749146,3616,
8/26/2021 11:15:00 AM ET,204.8072,204.8072,203.43,203.43,21131,203.2219800000003,204.16521599999996,205.881438,204.62206400000028,48.256557317808635,0.22792409143226183,21131,
8/26/2021 11:14:00 AM ET,204.66,204.99,204.607,204.7,4727,203.25698000000028,204.22717599999996,205.86883799999998,204.62251400000025,57.22246633684338,0.29957344639334116,4727,
8/26/2021 11:13:00 AM ET,203.96,204.92,203.96,204.4996,14173,203.2442300000003,204.29187599999995,205.841738,204.61716400000026,56.02531220249032,0.2644814628228105,14173,
8/26/2021 11:12:00 AM ET,203.85,203.99,203.65,203.99,13209,203.27924500000032,204.35158399999997,205.79734200000001,204.60731650000028,52.913773294070346,0.21282630393510082,13209,
8/26/2021 11:11:00 AM ET,203.69,204.0729,203.45,203.87,15181,203.3562450000003,204.41238399999997,205.757842,204.60736650000027,52.173818268213005,0.1715095339449788,15181,
8/26/2021 11:10:00 AM ET,202.75,203.89,202.685,203.74,9101,203.4127450000003,204.46238199999996,205.73914200000002,204.62036650000027,51.40561716105145,0.11124832810949303,9101,
8/26/2021 11:09:00 AM ET,203.5618,203.5618,202.63,202.8146,3977,203.4527450000003,204.50418199999996,205.73674200000002,204.63987650000027,45.633397166054266,0.027444016968533158,3977,
8/26/2021 11:08:00 AM ET,202.745,203.99,202.44,203.7212,11824,203.5535150000003,204.56428799999998,205.710596,204.66195350000032,51.161863865748,-0.0055224395121239445,11824,
8/26/2021 11:07:00 AM ET,200.97,202.91,200.94,202.6147,22623,203.60396000000028,204.59286399999996,205.67738400000002,204.68214750000033,43.389151813996556,-0.1410533278173829,22623,
8/26/2021 11:06:00 AM ET,201.391,201.57,200.5432,201.055,14605,203.6999250000003,204.65016999999997,205.65643700000004,204.7061770000003,28.493306008974162,-0.2239356942009607,14605,
8/26/2021 11:05:00 AM ET,202.44,202.83,201.39,201.65,17916,203.8701750000003,204.73826999999994,205.65256500000004,204.7393990000003,31.42212303965362,-0.17025667843133974,17916,
8/26/2021 11:04:00 AM ET,202.51,202.535,202.35,202.5,4287,203.94917500000028,204.80626999999993,205.64648500000004,204.77014900000032,36.38308896331956,-0.12339165043323685,4287,
8/26/2021 11:03:00 AM ET,202.575,202.7169,202.3101,202.6032,3834,203.9736750000003,204.86107199999995,205.63673500000004,204.7963995000003,37.04242407925171,-0.1179004022793213,3834,
8/26/2021 11:02:00 AM ET,203.27,203.27,202.22,202.575,19603,203.9535150000003,204.92020799999995,205.62951400000003,204.8197835000003,36.751592903965346,-0.10328928599668852,19603,
8/26/2021 11:01:00 AM ET,203.11,203.51,203,203.08,12791,203.9742650000003,205.01730799999993,205.61956400000003,204.84440850000033,39.80959902326441,-0.06239967493339099,12791,
8/26/2021 11:00:00 AM ET,203.29,203.51,203.16,203.47,3295,203.9812650000003,205.11330799999993,205.608763,204.8679080000003,42.335741856767676,-0.03766883025344442,3295,
8/26/2021 10:59:00 AM ET,203.67,203.86,203.39,203.39,2902,204.00857000000028,205.19410799999994,205.59296199999997,204.8877930000003,41.63023910754072,-0.029304777767245604,2902,
8/26/2021 10:58:00 AM ET,203.26,203.8899,203.26,203.8899,2507,204.0285700000003,205.25930799999995,205.566295,204.90669350000033,44.81142637617491,-3.516932622815716E-05,2507,
8/26/2021 10:57:00 AM ET,203.55,203.55,203.0658,203.26,5627,204.04107500000026,205.31310999999994,205.52859700000002,204.92307150000033,39.39253784351141,0.0009893733083811695,5627,
8/26/2021 10:56:00 AM ET,204.03,204.47,203.5864,203.5864,3325,204.13807500000024,205.39651199999992,205.485047,204.94416150000035,41.345921652461,0.07189856222493207,3325,
8/26/2021 10:55:00 AM ET,204.15,204.285,203.7001,204.13,5577,204.23275500000025,205.47918399999992,205.43158300000002,204.96257050000034,44.77993257926982,0.15100981144847658,5577,
8/26/2021 10:54:00 AM ET,204.895,205,204.1006,204.445,4913,204.29734500000023,205.56658599999992,205.38233300000005,204.98267050000035,46.87479143037725,0.21473703808940886,4913,
8/26/2021 10:53:00 AM ET,205.35,205.525,204.734,205.1999,2707,204.31909500000023,205.6526879999999,205.32228300000003,204.99949550000034,52.321661920235584,0.27241460542343,2707,
8/26/2021 10:52:00 AM ET,205.015,205.94,205.015,205.53,6004,204.39065500000024,205.72586999999993,205.248284,205.00949600000033,54.91256299346545,0.2716073180973777,6004,
8/26/2021 10:51:00 AM ET,204.4739,205.5,204.21,205,12322,204.43365500000021,205.8098699999999,205.16328400000003,205.02809550000035,51.31856049810658,0.2218005843415899,12322,
8/26/2021 10:50:00 AM ET,204.745,204.87,204.0642,204.54,4903,204.49565500000023,205.8706699999999,205.07688400000004,205.04963550000033,47.97645588610253,0.1865445963073733,4903,
8/26/2021 10:49:00 AM ET,205.1183,205.1183,204.3199,204.83,7614,204.6200800000002,205.9298979999999,205.00098400000002,205.06458550000033,49.985339406841774,0.17113161916218111,7614,
8/26/2021 10:48:00 AM ET,204.131,205,204.02,204.7301,7110,204.69520500000021,206.00269799999987,204.93858400000002,205.07801550000033,49.30635005738721,0.112981056919497,7110,
8/26/2021 10:47:00 AM ET,204.19,205,203.935,204.534,14315,204.7170600000002,206.10669599999986,204.884683,205.08916500000032,48.02009061409494,0.03182932772854097,14315,
8/26/2021 10:46:00 AM ET,203.18,204.46,203.1621,204.46,11427,204.77211000000017,206.21571599999987,204.829843,205.10449550000033,47.55379803871273,-0.06902673299060924,11427,
8/26/2021 10:45:00 AM ET,202.67,203.23,202.62,203.23,5711,204.82111000000017,206.34211599999992,204.78471100000002,205.12307050000035,39.125337517164525,-0.20520118183235259,5711,
8/26/2021 10:44:00 AM ET,202.5861,203.5,202.2,202.99,10027,204.98601000000016,206.5303159999999,204.75351100000003,205.14692050000033,37.29965355140315,-0.2688845659410777,10027,
8/26/2021 10:43:00 AM ET,202.83,203.2919,202.1501,202.2,11480,205.23326000000014,206.72211599999991,204.726311,205.16677050000035,30.97195510576647,-0.3131316907615571,11480,
8/26/2021 10:42:00 AM ET,203.0351,203.57,202.7,202.99,8960,205.49751000000015,206.9447159999999,204.72526100000002,205.18744900000038,34.174484482955705,-0.26764624079048727,8960,
8/26/2021 10:41:00 AM ET,203.86,203.9899,203.03,203.22,8287,205.69951000000015,207.1089159999999,204.72456000000003,205.20749900000038,35.15726292052833,-0.24481217209336248,8287,
8/26/2021 10:40:00 AM ET,203.9999,204.33,203.59,204.0161,11478,205.85700500000016,207.26491399999992,204.72099000000003,205.22649900000036,38.73775938425727,-0.20398218832258552,11478,
8/26/2021 10:39:00 AM ET,204.1201,204.1699,203.2564,203.79,6111,205.94770000000017,207.3545919999999,204.71783,205.23766900000035,37.0469557057658,-0.19638491022553428,6111,
8/26/2021 10:38:00 AM ET,204.99,205.38,203.36,204.14,21200,206.04919500000014,207.47859199999988,204.71062899999998,205.25274400000035,38.57739461857038,-0.1391075201244642,21200,
8/26/2021 10:37:00 AM ET,205.46,205.8499,204.86,205.2,6207,206.09969500000017,207.53960199999992,204.69902899999997,205.26649350000037,43.648279357529276,-0.0667298236262267,6207,
8/26/2021 10:36:00 AM ET,205.0708,205.65,205.04,205.48,4500,206.11369500000015,207.61201999999992,204.68032799999997,205.2710435000004,45.10246068899846,-0.04911043661101977,4500,
8/26/2021 10:35:00 AM ET,204.88,205.5,204.37,205.4218,18508,206.11269500000017,207.67901999999992,204.65593299999998,205.27681450000037,44.74716801765935,-0.041153536907299226,18508,
8/26/2021 10:34:00 AM ET,206.21,206.67,204.88,204.88,13930,206.09410500000018,207.7073839999999,204.63351499999996,205.28285250000036,41.47284023895564,-0.015021856977067816,13930,
8/26/2021 10:33:00 AM ET,206.39,206.6752,205.68,206.6311,4393,206.11211000000017,207.74998399999993,204.61636499999997,205.2983525000004,50.44439699133111,0.08701092349525752,4393,
8/26/2021 10:32:00 AM ET,206.17,206.8799,206,206.39,7303,206.05855500000015,207.6842619999999,204.583854,205.3032970000004,49.03485214687131,0.06809327507672103,7303,
8/26/2021 10:31:00 AM ET,207.2095,207.781,206.11,206.24,15217,206.11055500000015,207.66686199999992,204.555671,205.31383200000045,48.18339169659402,0.060945503608200446,15217,
8/26/2021 10:30:00 AM ET,206.15,207.1524,206.01,207.0285,11665,206.19255500000017,207.65427399999993,204.52892099999997,205.32476150000045,52.461563022267256,0.06414582497845978,11665,
8/26/2021 10:29:00 AM ET,205.33,206.4799,204.7501,206.3325,7895,206.21663000000018,207.62050399999993,204.49473499999996,205.32871900000046,48.73040585370788,-0.011746348759969938,7895,
8/26/2021 10:28:00 AM ET,205.43,205.72,204.52,205.1672,11707,206.23250500000017,207.57365399999992,204.46396499999994,205.33694850000046,41.60484069173575,-0.05609730943649438,11707,
8/26/2021 10:27:00 AM ET,205.37,206,205.046,205.635,22704,206.30314500000017,207.5763099999999,204.43869199999995,205.35236250000045,43.87807824763382,0.0013242134423036012,22704,
8/26/2021 10:26:00 AM ET,206.497,206.7199,205.33,205.44,15818,206.3929000000002,207.5927099999999,204.41444199999995,205.36741700000047,42.66550876885079,0.04983331750016767,15818,
8/26/2021 10:25:00 AM ET,207.6893,207.9424,206.528,206.528,13506,206.50690000000017,207.59765999999988,204.40384199999997,205.38046700000046,48.04347556982446,0.14755584360322876,13506,
8/26/2021 10:24:00 AM ET,207.5,208.4999,207.3003,207.935,24389,206.60550500000016,207.5104999999999,204.371263,205.39262700000046,56.612561834739225,0.18517147566799613,24389,
8/26/2021 10:23:00 AM ET,207.02,207.92,207.0001,207.485,18553,206.64626000000015,207.3915999999999,204.328174,205.39525200000048,54.18575998738483,0.09179982244842488,18553,
8/26/2021 10:22:00 AM ET,206.36,207.03,206.1121,207.03,7367,206.71496000000016,207.24309999999986,204.278925,205.39726100000047,51.64646757336505,-0.012997110475805151,7367,
8/26/2021 10:21:00 AM ET,206.31,207.14,205.59,206.3699,25758,206.84996000000015,207.10329999999988,204.25122499999998,205.40709250000046,47.74475018044957,-0.1264148150026893,25758,
8/26/2021 10:20:00 AM ET,205.8099,206.5,205.1,205.83,12145,206.93346500000015,207.01590199999987,204.23297499999998,205.4173120000005,44.3332752519242,-0.2232650775186572,12145,
8/26/2021 10:19:00 AM ET,205.2099,206,204.03,205.8199,14602,207.01703500000016,206.96930199999989,204.22887399999996,205.4353620000005,44.27007423255019,-0.2982807712886866,14602,
8/26/2021 10:18:00 AM ET,205.51,206.0399,204.7855,205.15,11636,207.14954000000017,206.85690399999987,204.23367499999998,205.45462200000048,40.08018234177088,-0.3869415089987792,11636,
8/26/2021 10:17:00 AM ET,205.5,205.51,204.09,205.48,13487,207.38854000000015,206.76190399999987,204.25757499999997,205.4794720000005,41.50763468279814,-0.4238620533731131,13487,
8/26/2021 10:16:00 AM ET,205.18,205.7799,205.005,205.46,7723,207.61379000000017,206.6627039999999,204.27757499999996,205.5106125000005,41.39016283077267,-0.4783606310649582,7723,
8/26/2021 10:15:00 AM ET,205.47,205.6652,204.92,205.05,16335,207.87979000000018,206.5668599999999,204.30027499999997,205.5441875000005,39.060446312807926,-0.5222510519732984,16335,
8/26/2021 10:14:00 AM ET,205.4501,205.83,204.23,205.2401,28138,208.2592900000002,206.4866999999999,204.32837499999997,205.5744260000005,39.740557782832816,-0.5075762080139608,28138,
8/26/2021 10:13:00 AM ET,207.5,207.5,205.48,205.56,17895,208.6262850000002,206.41239799999988,204.34578699999997,205.60497550000048,40.852044123950634,-0.4636906822450153,17895,
8/26/2021 10:12:00 AM ET,207.5001,208.44,207.09,207.43,7036,209.01478500000016,206.3388199999999,204.34888699999996,205.6329755000005,48.16403653390611,-0.39193299886418426,7036,
8/26/2021 10:11:00 AM ET,207.86,208.4499,207.17,207.88,9425,209.20328500000014,206.2218199999999,204.33288699999997,205.6563755000005,50.170621935024414,-0.44122261820258857,9425,
8/26/2021 10:10:00 AM ET,206.3401,207.8599,206.3401,207.51,9599,209.36028000000016,206.10421799999992,204.31578599999997,205.67557550000052,48.53356655566869,-0.5363586950760085,9599,
8/26/2021 10:09:00 AM ET,206.81,206.93,206.05,206.65,5248,209.40978000000013,205.99181599999991,204.29653599999997,205.6971405000005,44.60571652569426,-0.6147974122898839,5248,
8/26/2021 10:08:00 AM ET,207.7346,208.28,206.06,206.58,24558,209.57678000000016,205.87328199999993,204.27972899999997,205.72180400000047,44.28433340719781,-0.612095408225682,24558,
8/26/2021 10:07:00 AM ET,207.735,208.5,207.1128,207.4301,16844,209.60730500000014,205.74408399999993,204.26842899999997,205.7466540000005,47.38447459953464,-0.5628350479614821,16844,
8/26/2021 10:06:00 AM ET,208.5,208.5,207.5,207.72,13151,209.67684500000013,205.57358199999996,204.24862799999994,205.76795350000052,48.45870308519008,-0.5393216146483863,13151,
8/26/2021 10:05:00 AM ET,209.16,209.43,207.8665,208.5001,13773,209.73234500000012,205.38398199999995,204.22528999999994,205.7877035000005,51.36858650312853,-0.5038609384770074,13773,
8/26/2021 10:04:00 AM ET,208.81,209.4999,208.7201,208.7501,5233,209.6493400000001,205.19807999999998,204.19563899999994,205.81142800000052,52.30321109273417,-0.504177223623796,5233,
8/26/2021 10:03:00 AM ET,209.5011,209.8399,208.26,208.859,15647,209.56233500000013,204.99187799999999,204.1621389999999,205.82179750000054,52.69098545853965,-0.5094059748013358,15647,
8/26/2021 10:02:00 AM ET,208,209.73,208,209.73,18192,209.2866350000001,204.77069799999998,204.12844899999993,205.83350250000055,55.761347554694105,-0.5095018547699357,18192,
8/26/2021 10:01:00 AM ET,207.9,208.9147,207.37,208.04,23804,209.0761350000001,204.516698,204.09124899999992,205.83790250000052,50.57203443372982,-0.5808484747115961,23804,
8/26/2021 10:00:00 AM ET,208.61,209.42,207.4238,207.5014,22266,208.95466500000012,204.283098,204.0841789999999,205.8380025000005,48.79449348291669,-0.5010016101416039,22266,
8/26/2021 9:59:00 AM ET,209.42,209.71,208.1,208.47,28656,208.84659500000012,204.07207000000002,204.09228199999987,205.8357955000005,51.91200536629491,-0.30595614568186624,28656,
8/26/2021 9:58:00 AM ET,209.97,210.5,209.42,209.93,15533,208.6225950000001,203.87447000000003,204.09658199999987,205.82313900000048,57.01016344209441,-0.0987116324625843,15533,
8/26/2021 9:57:00 AM ET,210.6253,211,209.78,209.985,33292,208.3910950000001,203.66267000000005,204.05638199999987,205.80153900000047,57.206688280828324,0.059516708733255985,33292,
8/26/2021 9:56:00 AM ET,212.325,212.64,210.49,210.78,24703,208.2145950000001,203.44397,204.01453199999986,205.7848135000005,59.981960409011805,0.2690039264554085,24703,
8/26/2021 9:55:00 AM ET,212.86,213.14,210.54,212.64,31905,207.9599700000001,203.227306,203.96750099999986,205.75941350000048,67.04853945302553,0.46762257245776695,31905,
8/26/2021 9:54:00 AM ET,213.3368,213.9697,211.79,212.58,32452,207.4364700000001,202.976706,203.89749999999987,205.73116350000046,66.93184447686446,0.5248309974649485,32452,
8/26/2021 9:53:00 AM ET,211.275,214.3386,211.275,213.33,45794,206.9069700000001,202.73050600000002,203.82169999999985,205.70536300000046,69.8010714799859,0.5488324927836596,45794,
8/26/2021 9:52:00 AM ET,210.835,211.84,210.65,211.2,48233,206.24347000000006,202.505806,203.7404999999998,205.67091300000047,65.95198598230543,0.437282192481685,48233,
8/26/2021 9:51:00 AM ET,208.85,211.75,208.5,211.0199,31065,205.68547000000007,202.340204,203.68549999999982,205.6469130000005,65.60781422616428,0.4140269433475743,31065,
8/26/2021 9:50:00 AM ET,209.325,210,208.39,208.5,22470,205.23447500000006,202.17706600000002,203.63330099999982,205.6218635000005,60.40816586409385,0.33664226374965356,22470,
8/26/2021 9:49:00 AM ET,207.215,210.99,207.12,209.99,40762,204.98447500000006,202.08106800000002,203.60167599999983,205.6138550000005,65.87660914159893,0.41910844581759,40762,
8/26/2021 9:48:00 AM ET,208.545,208.84,205.765,207.1905,33932,204.49497500000004,201.94266600000003,203.5467759999998,205.5940050000005,59.47654987598357,0.3426556665476346,33932,
8/26/2021 9:47:00 AM ET,208.615,208.8209,207.5006,208.8209,27796,204.15545000000003,201.85845600000002,203.5248709999998,205.58390200000053,66.19012800507697,0.4573222621214199,27796,
8/26/2021 9:46:00 AM ET,206.7774,208.83,206.6194,208.83,42923,203.74040500000004,201.748636,203.48201199999983,205.56374750000055,66.2288732301464,0.4175224928989678,42923,
8/26/2021 9:45:00 AM ET,207.2199,209.32,206.15,206.84,66446,203.33229500000004,201.632846,203.4467119999998,205.54164750000055,61.67317663277255,0.30134817603980935,66446,
8/26/2021 9:44:00 AM ET,203.83,207.62,203.7206,207.01,23088,203.04239500000003,201.559646,203.4349119999998,205.53051600000057,62.34027381933361,0.2781011282898582,23088,
8/26/2021 9:43:00 AM ET,205.3191,206.0171,203.325,203.345,16546,202.76814500000003,201.48274600000002,203.41861199999983,205.52067250000056,51.93167855026524,0.18622815179796182,16546,
8/26/2021 9:42:00 AM ET,205.54,206,204.6004,205.52,7948,202.69495000000003,201.48344600000001,203.4474619999998,205.5298985000005,61.26225666446082,0.384033551131828,7948,
8/26/2021 9:41:00 AM ET,205.736,206.7,204.76,205.6106,17182,202.49795000000003,201.44448,203.4375619999998,205.52764900000054,61.69098496276268,0.433522919049925,17182,
8/26/2021 9:40:00 AM ET,204.29,205.75,203.3601,205.34,11332,202.31741500000004,201.403568,203.4148559999998,205.52659600000052,60.93272666429982,0.4558679935329464,11332,
8/26/2021 9:39:00 AM ET,205.41,205.81,203.25,203.99,25355,202.14491000000004,201.368966,203.40405599999977,205.53025200000056,56.98889790455728,0.4713898951478812,25355,
8/26/2021 9:38:00 AM ET,206.455,206.7599,204,205.3,25452,201.98157500000005,201.354276,203.41285599999975,205.53777700000057,62.69140443871155,0.5862877864374865,25452,
8/26/2021 9:37:00 AM ET,206,206.8699,205.5,206.455,32784,201.72258000000005,201.301074,203.39821499999974,205.53837750000056,68.28550212208384,0.5810036917825911,32784,
8/26/2021 9:36:00 AM ET,203.2107,205.83,202.02,205.6875,21979,201.34508000000005,201.236174,203.3771649999997,205.53555200000056,66.43756484162257,0.40233041760162347,21979,
8/26/2021 9:35:00 AM ET,201.99,204.75,201.99,202.17,23122,200.97270500000005,201.21002399999998,203.3626899999997,205.53479600000057,55.37083909845428,0.15982436698750338,23122,
8/26/2021 9:34:00 AM ET,200.3029,202.89,200.3029,201.99,17152,200.82445500000003,201.23202599999996,203.37618999999972,205.5529460000006,54.66044947459693,0.11722136699770959,17152,
8/26/2021 9:33:00 AM ET,200.48,200.99,199,200.06,19322,200.64695500000002,201.26474799999997,203.39258999999973,205.5728460000006,46.12175558359573,0.05788075547395073,19322,
8/26/2021 9:32:00 AM ET,201.96,202.95,199,200.04,31683,200.53395500000005,201.31474999999998,203.41729099999972,205.60127100000062,46.02394104539242,0.15540715621027992,31683,
8/26/2021 9:31:00 AM ET,203.27,205.41,201.49,202,33282,200.38345500000005,201.39914999999996,203.4568909999997,205.62697100000062,55.132233127967524,0.3007887393744727,33282,
8/26/2021 9:30:00 AM ET,200.68,203.97,199.63,203.5,43610,200.10145500000004,201.45004799999998,203.5015909999997,205.64150650000062,64.1548651398123,0.30932702084284924,43610,
8/25/2021 3:59:00 PM ET,200.19,200.4,199.29,200.2,49396,199.77395500000006,201.488446,203.54301099999972,205.6477565000006,46.15239804444168,0.14675406466238525,49396,
8/25/2021 3:58:00 PM ET,200.59,200.85,199.99,200.4,27412,199.69345500000006,201.61044599999997,203.6133109999997,205.66818150000066,47.49478939682083,0.21463001573486457,27412,
8/25/2021 3:57:00 PM ET,200.7943,201.3299,200.511,200.52,10510,199.64045500000006,201.753246,203.68691099999967,205.69012450000065,48.27712453378837,0.2886698404335612,10510,
8/25/2021 3:56:00 PM ET,201.02,201.3007,200.52,200.6678,15721,199.56695500000006,201.89244599999998,203.75591699999967,205.70566950000065,49.20407482403106,0.37527735095476716,15721,
8/25/2021 3:55:00 PM ET,201.5,201.5,201.01,201.042,8358,199.53090500000008,202.03368999999998,203.8262329999997,205.71659000000065,51.53013528026575,0.4729116587598597,8358,
8/25/2021 3:54:00 PM ET,201.8899,202.34,201.12,201.525,16586,199.4843050000001,202.17005,203.89381299999968,205.72443000000064,54.62521433450809,0.5582859504912694,16586,
8/25/2021 3:53:00 PM ET,201.71,201.99,201,201.8811,15892,199.42155500000007,202.279176,203.95606399999969,205.73327200000065,56.96771331406614,0.6076014091194417,15892,
8/25/2021 3:52:00 PM ET,201.96,202.24,201.1399,201.58,19030,199.43225000000007,202.358954,204.0100529999997,205.74194150000065,55.468341920745424,0.6102129309403593,19030,
8/25/2021 3:51:00 PM ET,201.5027,201.9999,201.13,201.9999,13461,199.49924500000006,202.44395400000002,204.06925299999966,205.75679150000065,58.089308217205485,0.6072163950632594,13461,
8/25/2021 3:50:00 PM ET,200.77,202.44,200.5491,201.8899,23931,199.54240000000007,202.527354,204.12705299999968,205.77089200000063,57.601977279820815,0.5243311244265714,23931,
8/25/2021 3:49:00 PM ET,200.9199,201,199.84,200.7233,14718,199.63291000000007,202.601256,204.1826239999997,205.78744850000064,52.11913512255584,0.3770807455859766,14718,
8/25/2021 3:48:00 PM ET,198.98,201.09,198.7,200.1201,28310,199.75024000000005,202.68617600000002,204.2470919999997,205.80398200000064,48.94945683625143,0.24894199806649886,28310,
8/25/2021 3:47:00 PM ET,198.51,199.1699,198,198.905,9667,199.89323500000006,202.79277400000004,204.31754599999968,205.82088150000064,41.734557958180964,0.10601888756770683,9667,
8/25/2021 3:46:00 PM ET,199.2741,199.3999,198.2307,198.24,14757,200.11448000000004,202.92367400000003,204.40327599999966,205.84335650000065,37.226033906516534,0.0146693562774316,14757,
8/25/2021 3:45:00 PM ET,198.48,199.3961,198.27,199.205,14749,200.35450500000007,203.06659800000006,204.49355799999964,205.86215650000068,41.55926875673283,-0.0423813896128995,14749,
8/25/2021 3:44:00 PM ET,198.069,198.4999,197.5,198.44,15019,200.55325500000006,203.19319800000005,204.58300799999964,205.88643150000064,36.08235830714385,-0.20584875875415842,15019,
8/25/2021 3:43:00 PM ET,197.47,198.15,197.08,197.8,9486,200.78950500000005,203.33240000000006,204.67670799999968,205.92478150000065,31.063523068359512,-0.3494358564435105,9486,
8/25/2021 3:42:00 PM ET,196.0001,197.78,196.0001,197.03,30858,201.06850500000004,203.48620000000005,204.77070799999967,205.96430650000065,24.434796250644947,-0.46277159563240944,30858,
8/25/2021 3:41:00 PM ET,196.9325,197.0083,195.11,196.36,36481,201.39559000000003,203.66580000000005,204.8929069999997,206.00714650000063,18.06938216629849,-0.5063979905049649,36481,
8/25/2021 3:40:00 PM ET,198.5704,199.1,196.54,196.95,50672,201.75584000000003,203.88526000000005,205.0223869999997,206.05247150000065,19.406086286448286,-0.44702216608582646,50672,
8/25/2021 3:39:00 PM ET,199.36,199.694,198.5,198.59,27182,202.08883500000005,204.11249400000005,205.12818699999968,206.09672100000066,23.985995697183807,-0.35840931707728085,27182,
8/25/2021 3:38:00 PM ET,199.3591,199.7799,199,199.34,17234,202.32211000000004,204.31869400000002,205.21744699999965,206.13001550000067,26.65760392806539,-0.3390960068129807,17234,
8/25/2021 3:37:00 PM ET,199.79,199.9199,199.05,199.05,10878,202.48710500000004,204.45009400000004,205.29364699999965,206.16076550000068,23.60235174992572,-0.3426473804657997,10878,
8/25/2021 3:36:00 PM ET,200,200.155,199.63,199.9468,9097,202.69510500000004,204.58509400000003,205.37914799999965,206.19201550000068,26.80928665776115,-0.2777234613238406,9097,
8/25/2021 3:35:00 PM ET,200.2931,200.6,199.62,200.11,33505,202.91676500000003,204.70769600000003,205.46142999999964,206.21315600000068,27.439297058813167,-0.23106413420741312,33505,
8/25/2021 3:34:00 PM ET,202.1171,202.1171,200.27,200.27,23233,203.07477000000003,204.81829400000004,205.54032999999964,206.24507600000067,28.03914669339167,-0.14376363522259217,23233,
8/25/2021 3:33:00 PM ET,202.62,202.63,201.56,202.095,15877,203.24257500000004,204.91289400000002,205.60722999999962,206.27622800000066,36.48749140321802,0.0005620948400206771,15877,
8/25/2021 3:32:00 PM ET,202.57,202.9199,201.6501,202.9199,27403,203.26583000000005,204.97519400000002,205.64963699999961,206.30045250000066,41.769789010022244,0.053748060207045145,27403,
8/25/2021 3:31:00 PM ET,204.16,204.52,202.56,202.863,9901,203.33283500000005,205.030796,205.6904379999996,206.32335250000065,41.224785420084395,0.058906800596674413,9901,
8/25/2021 3:30:00 PM ET,202.7632,204.2,202.68,203.7001,8301,203.41693000000004,205.089536,205.73200799999958,206.34159050000068,47.26848828847859,0.07698754852236867,8301,
8/25/2021 3:29:00 PM ET,202.95,203.18,202.8056,203.0699,2592,203.50292000000005,205.122284,205.7575079999996,206.35402350000066,41.24719656790782,0.023361316101628837,2592,
8/25/2021 3:28:00 PM ET,202.994,203.0199,202.63,202.98,5554,203.66442500000005,205.15088599999999,205.79485899999963,206.36517400000065,40.344869772716955,0.009492731925367481,5554,
8/25/2021 3:27:00 PM ET,203.04,203.3299,202.55,203.3299,7867,203.89242500000006,205.191286,205.83395799999963,206.37805250000062,42.71582657904426,0.005288172910555944,7867,
8/25/2021 3:26:00 PM ET,203.3949,203.3949,202.57,203.0405,7155,204.09993000000003,205.215388,205.8617589999996,206.38585250000065,40.00814548546703,-0.02789133654474507,7155,
8/25/2021 3:25:00 PM ET,203.3399,203.68,202.97,203.18,6409,204.33440500000003,205.26057799999998,205.89769599999963,206.39134950000064,40.87289282713486,-0.03941245551054162,6409,
8/25/2021 3:24:00 PM ET,203.33,203.3799,202.8,203.165,4800,204.56840500000004,205.31017799999998,205.93218999999965,206.40777300000065,40.74501416574231,-0.05918625365117114,4800,
8/25/2021 3:23:00 PM ET,203.4199,203.82,203.38,203.38,600,204.75922000000006,205.35447799999994,205.98033999999964,206.42165800000063,41.95264248459034,-0.07488542665070952,600,
8/25/2021 3:22:00 PM ET,203.95,204.83,203.3601,203.5717,16101,204.88372000000004,205.41147799999996,206.0227399999996,206.43265800000066,43.008018497121995,-0.10640410326490368,16101,
8/25/2021 3:21:00 PM ET,203.0675,203.9999,203.0675,203.565,8810,204.99663500000003,205.43064399999994,206.0719929999996,206.44598200000067,42.9614508415065,-0.1584259183352854,8810,
8/25/2021 3:20:00 PM ET,203.26,203.6099,202.82,203.6099,4917,205.12688000000003,205.42614399999994,206.1206019999996,206.45915700000063,43.181009345146684,-0.21899484014856785,4917,
8/25/2021 3:19:00 PM ET,202.93,203.4,202.93,203.2555,8895,205.225635,205.43914599999997,206.1627029999996,206.4703075000006,40.96991422558488,-0.29396443032572595,8895,
